user_id,age,gender,region_category,joining_date,api_calls_90d,session_minutes_90d,days_since_active,churn_status,session_bucket,api_bucket,churn_risk_score
19208,19,F,Town,2016-02-20,302,431.15,1,Active,Low,Very Low,2
19209,64,F,,2017-11-08,300,251.46,1,Active,Very Low,Very Low,2
19210,35,F,Village,2017-01-19,8116,637.04,0,Active,High,Very High,0
19211,41,M,Town,2017-03-02,243,130.37,39,Silent Churn,Very Low,Very Low,3
19212,55,F,Town,2015-05-25,14594,1437.2,0,Active,Very High,Very High,0
19213,29,M,Village,2017-08-19,2694,918.88,0,Active,Very High,High,0
19214,28,M,Town,2017-10-16,1695,599.63,3,Active,High,High,0
19215,55,F,City,2015-08-07,2336,445.88,5,Active,High,High,0
19216,26,M,City,2015-11-10,8676,740.55,0,Active,Very High,Very High,0
19217,15,F,Town,2017-02-05,358,198.47,4,Active,Very Low,Low,2
19218,57,M,City,2016-09-01,1642,771.88,0,Active,Very High,High,0
19219,31,F,Town,2015-08-13,13864,1541.78,1,Active,Very High,Very High,0
19220,50,F,City,2016-12-01,2433,1133.43,4,Active,Very High,High,0
19221,53,M,City,2017-04-18,2864,177.66,15,Active,Very Low,High,2
19222,25,F,Town,2017-11-24,433,309.22,1,Active,Low,Low,2
19223,16,F,City,2017-11-12,312,497.85,2,Active,High,Very Low,1
19224,54,M,,2017-09-23,280,185.6,0,Active,Very Low,Very Low,2
19225,39,F,City,2017-07-21,300,626.69,4,Active,High,Very Low,1
19226,11,F,City,2015-04-25,1452,425.46,0,Active,Low,Low,2
19227,52,M,City,2017-06-24,1975,769.43,1,Active,Very High,High,0
19228,28,M,Town,2017-02-20,10753,1424.47,3,Active,Very High,Very High,0
19229,22,M,City,2017-08-10,499,165.86,4,Active,Very Low,Low,2
19230,45,F,Town,2015-04-28,9405,557.06,7,Active,High,Very High,0
19231,22,F,Village,2016-08-19,272,223.04,1,Active,Very Low,Very Low,2
19232,34,F,Town,2017-06-16,11376,910.56,1,Active,Very High,Very High,0
19233,28,M,City,2015-04-27,300,677.68,1,Active,High,Very Low,1
19234,12,M,Town,2016-11-12,1531,493.74,1,Active,High,Low,1
19235,59,M,Town,2016-06-24,2110,502.69,3,Active,High,High,0
19236,50,F,Town,2015-12-29,325,344.53,1,Active,Low,Very Low,2
19237,50,M,City,2016-09-04,1587,789.92,0,Active,Very High,Low,1
19238,34,F,City,2016-05-01,290,498.53,1,Active,High,Very Low,1
19239,10,F,Village,2015-02-27,284,431.91,6,Active,Low,Very Low,2
19240,33,M,Town,2017-02-12,333,136.43,0,Active,Very Low,Very Low,2
19241,40,M,City,2015-02-26,2133,284.49,9,Active,Low,High,1
19242,64,M,Town,2017-01-02,10200,540.36,1,Active,High,Very High,0
19243,40,M,City,2016-10-03,8287,305.29,6,Active,Low,Very High,1
19244,20,M,,2017-02-24,1724,589.04,11,Active,High,High,0
19245,22,M,City,2016-12-16,12146,468.71,7,Active,High,Very High,0
19246,32,M,Town,2016-02-23,418,430.57,0,Active,Low,Low,2
19247,12,M,Town,2015-02-02,7264,699.45,1,Active,High,Very High,0
19248,36,F,City,2017-11-11,1971,483.59,5,Active,High,High,0
19249,25,M,Town,2016-03-22,8595,660.93,0,Active,High,Very High,0
19250,31,F,,2016-03-14,489,656.58,0,Active,High,Low,1
19251,58,M,,2017-12-22,2728,604.1,3,Active,High,High,0
19252,61,F,Town,2016-12-17,1822,402.73,0,Active,Low,High,1
19253,46,M,Town,2015-02-20,364,214.0,1,Active,Very Low,Low,2
19254,21,M,City,2015-07-03,11248,325.57,9,Active,Low,Very High,1
19255,43,M,Town,2017-12-21,286,209.21,0,Active,Very Low,Very Low,2
19256,58,M,City,2017-09-07,9016,293.92,5,Active,Low,Very High,1
19257,62,M,,2015-08-16,271,561.22,4,Active,High,Very Low,1
19258,50,M,City,2016-12-06,8879,1579.55,0,Active,Very High,Very High,0
19259,61,F,Town,2015-04-30,279,369.65,11,Active,Low,Very Low,2
19260,38,M,Town,2015-01-08,341,236.63,13,Active,Very Low,Very Low,2
19261,60,M,,2015-02-11,1824,1008.37,4,Active,Very High,High,0
19262,27,M,City,2015-09-17,9960,1594.37,0,Active,Very High,Very High,0
19263,64,F,Town,2015-08-13,343,194.09,11,Active,Very Low,Very Low,2
19264,24,M,Village,2015-03-15,7325,694.18,10,Active,High,Very High,0
19265,33,M,Town,2015-08-20,268,681.18,0,Active,High,Very Low,1
19266,35,M,Town,2016-04-17,2352,664.65,0,Active,High,High,0
19267,58,F,City,2015-04-10,296,191.75,0,Active,Very Low,Very Low,2
19268,62,F,City,2016-07-11,422,476.31,1,Active,High,Low,1
19269,51,F,Town,2016-04-20,436,90.71,2,Active,Very Low,Low,2
19270,43,M,,2016-02-17,12255,1793.49,0,Active,Very High,Very High,0
19271,59,M,City,2015-04-04,334,146.41,10,Active,Very Low,Very Low,2
19272,63,M,Town,2016-01-29,274,373.09,6,Active,Low,Very Low,2
19273,36,F,Town,2016-08-01,385,596.69,0,Active,High,Low,1
19274,49,F,City,2016-12-10,270,374.13,6,Active,Low,Very Low,2
19275,27,F,,2016-08-09,1616,490.03,2,Active,High,Low,1
19276,14,M,Town,2016-07-02,8527,1134.87,4,Active,Very High,Very High,0
19277,30,M,Town,2017-06-25,10892,308.07,5,Active,Low,Very High,1
19278,55,M,Town,2017-04-04,2337,557.95,0,Active,High,High,0
19279,45,M,Town,2016-01-08,2229,456.89,0,Active,High,High,0
19280,64,M,City,2015-02-11,304,113.61,11,Active,Very Low,Very Low,2
19281,28,F,,2016-06-30,1708,907.77,0,Active,Very High,High,0
19282,34,M,Town,2016-11-14,7426,1428.75,2,Active,Very High,Very High,0
19283,63,M,City,2017-01-19,10381,783.01,7,Active,Very High,Very High,0
19284,52,F,City,2016-06-03,213,304.38,3,Active,Low,Very Low,2
19285,34,F,Village,2015-01-22,1692,707.35,4,Active,Very High,High,0
19286,11,F,Town,2017-04-17,3112,549.71,3,Active,High,Very High,0
19287,40,F,Town,2015-05-27,2235,261.87,2,Active,Very Low,High,1
19288,40,M,Town,2016-03-19,350,412.23,7,Active,Low,Low,2
19289,24,F,City,2015-03-31,384,71.54,3,Active,Very Low,Low,2
19290,59,M,,2017-03-12,1168,659.62,9,Active,High,Low,1
19291,64,M,Town,2015-08-26,2413,651.22,1,Active,High,High,0
19292,28,F,City,2015-08-14,346,143.93,4,Active,Very Low,Very Low,2
19293,42,M,City,2017-08-30,277,453.34,3,Active,High,Very Low,1
19294,10,M,Town,2015-07-13,444,209.34,0,Active,Very Low,Low,2
19295,41,M,City,2015-02-19,280,155.89,2,Active,Very Low,Very Low,2
19296,60,M,Village,2015-02-10,12696,1122.31,0,Active,Very High,Very High,0
19297,20,F,Town,2016-09-08,309,127.7,4,Active,Very Low,Very Low,2
19298,62,M,Town,2016-08-05,333,434.91,0,Active,High,Very Low,1
19299,11,M,,2015-01-01,289,174.7,3,Active,Very Low,Very Low,2
19300,49,M,,2017-07-07,371,473.01,9,Active,High,Low,1
19301,61,M,Village,2016-08-14,12694,361.29,9,Active,Low,Very High,1
19302,42,F,Town,2015-05-24,2103,728.47,7,Active,Very High,High,0
19303,12,M,Town,2015-09-29,10605,789.49,0,Active,Very High,Very High,0
19304,50,F,Town,2017-09-11,346,143.73,6,Active,Very Low,Very Low,2
19305,52,M,Town,2016-04-26,237,198.36,4,Active,Very Low,Very Low,2
19306,40,F,Town,2016-12-03,2030,423.0,10,Active,Low,High,1
19307,33,F,Town,2015-09-17,2229,330.27,6,Active,Low,High,1
19308,49,M,Town,2016-01-17,7828,1416.23,3,Active,Very High,Very High,0
19309,37,M,City,2015-01-31,258,87.14,25,Silent Churn,Very Low,Very Low,3
19310,51,F,City,2017-06-23,1540,424.28,11,Active,Low,Low,2
19311,37,M,Village,2015-09-12,249,154.63,3,Active,Very Low,Very Low,2
19312,23,F,Town,2016-05-03,2067,515.37,0,Active,High,High,0
19313,49,M,Town,2017-03-15,1399,914.43,5,Active,Very High,Low,1
19314,44,F,Town,2016-10-10,1563,376.63,5,Active,Low,Low,2
19315,29,F,Village,2017-02-16,302,565.23,1,Active,High,Very Low,1
19316,51,M,Village,2016-10-01,2177,395.96,3,Active,Low,High,1
19317,51,M,,2017-06-11,448,330.31,7,Active,Low,Low,2
19318,40,M,City,2017-08-10,335,211.37,0,Active,Very Low,Very Low,2
19319,11,M,Town,2017-09-09,2529,219.99,6,Active,Very Low,High,1
19320,58,M,,2015-06-21,2061,428.02,5,Active,Low,High,1
19321,17,M,Town,2016-11-26,220,510.04,4,Active,High,Very Low,1
19322,43,F,Town,2015-02-03,444,271.92,1,Active,Low,Low,2
19323,48,M,Town,2017-09-22,2571,779.04,3,Active,Very High,High,0
19324,44,F,Town,2017-12-20,1929,241.57,1,Active,Very Low,High,1
19325,47,M,Village,2015-05-04,318,293.49,2,Active,Low,Very Low,2
19326,16,M,City,2015-09-26,559,321.85,5,Active,Low,Low,2
19327,24,M,City,2015-07-09,2082,260.87,4,Active,Very Low,High,1
19328,52,F,Town,2017-08-05,1442,1084.28,1,Active,Very High,Low,1
19329,35,F,City,2017-02-16,1764,531.43,0,Active,High,High,0
19330,45,M,Town,2017-04-21,1727,295.84,5,Active,Low,High,1
19331,15,F,City,2015-03-25,303,401.85,1,Active,Low,Very Low,2
19332,43,M,Town,2016-08-09,14309,656.06,4,Active,High,Very High,0
19333,51,M,Town,2016-11-12,1470,597.36,5,Active,High,Low,1
19334,18,F,Town,2015-02-04,286,405.41,2,Active,Low,Very Low,2
19335,34,F,,2017-07-12,2173,267.09,9,Active,Low,High,1
19336,29,F,Town,2015-02-05,7321,836.63,0,Active,Very High,Very High,0
19337,16,F,City,2017-01-11,2072,768.37,5,Active,Very High,High,0
19338,54,M,Town,2017-06-17,561,354.16,2,Active,Low,Low,2
19339,64,F,Town,2017-06-27,8558,969.2,0,Active,Very High,Very High,0
19340,29,M,Village,2017-09-01,302,175.02,8,Active,Very Low,Very Low,2
19341,13,F,Village,2015-07-06,350,398.81,3,Active,Low,Low,2
19342,29,M,City,2015-12-15,317,219.99,29,Silent Churn,Very Low,Very Low,3
19343,33,F,City,2017-08-08,9814,401.31,5,Active,Low,Very High,1
19344,14,M,City,2016-05-19,246,146.63,27,Silent Churn,Very Low,Very Low,3
19345,37,F,Town,2016-12-23,2066,688.15,0,Active,High,High,0
19346,34,M,Town,2016-06-08,231,238.99,0,Active,Very Low,Very Low,2
19347,39,F,Town,2017-05-11,379,190.56,0,Active,Very Low,Low,2
19348,25,F,Town,2017-09-24,1458,604.97,7,Active,High,Low,1
19349,29,M,City,2015-05-03,9717,386.76,1,Active,Low,Very High,1
19350,49,F,Town,2016-04-17,2127,549.89,0,Active,High,High,0
19351,55,F,Town,2016-08-27,2670,365.79,28,Active,Low,High,2
19352,30,M,Town,2015-08-29,1829,825.89,2,Active,Very High,High,0
19353,22,M,City,2016-05-19,270,138.2,1,Active,Very Low,Very Low,2
19354,61,M,City,2017-02-14,8415,1034.04,0,Active,Very High,Very High,0
19355,21,M,City,2017-08-27,266,384.87,1,Active,Low,Very Low,2
19356,48,F,,2015-06-08,291,372.33,5,Active,Low,Very Low,2
19357,64,F,,2016-12-05,269,292.34,1,Active,Low,Very Low,2
19358,13,F,City,2015-04-14,16847,338.0,0,Active,Low,Very High,1
19359,31,M,,2017-06-12,1404,718.79,3,Active,Very High,Low,1
19360,24,F,City,2016-08-12,2067,542.06,0,Active,High,High,0
19361,52,F,Town,2016-01-30,417,530.05,0,Active,High,Low,1
19362,54,F,City,2017-01-09,1746,519.76,4,Active,High,High,0
19363,54,F,City,2015-04-30,11158,659.61,1,Active,High,Very High,0
19364,10,F,Village,2015-03-23,8076,505.05,1,Active,High,Very High,0
19365,61,F,City,2015-06-26,2343,217.52,0,Active,Very Low,High,1
19366,11,M,Town,2015-03-01,1649,280.78,0,Active,Low,High,1
19367,47,F,Town,2017-03-02,308,184.63,0,Active,Very Low,Very Low,2
19368,43,F,City,2015-09-26,1752,771.02,5,Active,Very High,High,0
19369,29,F,Town,2017-10-21,3520,209.84,2,Active,Very Low,Very High,1
19370,61,F,,2016-09-02,276,413.14,15,Silent Churn,Low,Very Low,3
19371,26,M,Town,2017-10-28,12429,364.69,3,Active,Low,Very High,1
19372,50,F,City,2016-12-28,10547,728.16,5,Active,Very High,Very High,0
19373,28,M,Village,2017-11-07,8033,654.83,2,Active,High,Very High,0
19374,61,M,City,2015-10-05,360,100.53,12,Active,Very Low,Low,2
19375,16,M,City,2015-09-08,318,491.16,4,Active,High,Very Low,1
19376,27,M,,2017-07-07,1554,213.13,8,Active,Very Low,Low,2
19377,49,F,Town,2016-11-23,337,67.94,16,Silent Churn,Very Low,Very Low,3
19378,21,F,Town,2015-12-25,2304,251.6,6,Active,Very Low,High,1
19379,10,M,City,2016-03-14,326,73.59,42,Silent Churn,Very Low,Very Low,3
19380,42,M,City,2015-06-24,10842,486.01,0,Active,High,Very High,0
19381,61,F,Village,2017-07-19,9052,768.33,3,Active,Very High,Very High,0
19382,51,F,Town,2016-02-15,2322,972.88,2,Active,Very High,High,0
19383,14,M,Town,2015-08-28,432,128.16,13,Active,Very Low,Low,2
19384,16,F,Town,2017-01-22,1738,491.16,3,Active,High,High,0
19385,34,F,,2015-11-17,287,219.34,1,Active,Very Low,Very Low,2
19386,64,F,City,2017-09-09,325,350.46,6,Active,Low,Very Low,2
19387,55,M,City,2016-02-28,9313,432.62,5,Active,High,Very High,0
19388,12,F,Town,2016-06-26,1897,334.2,0,Active,Low,High,1
19389,37,M,City,2017-07-01,267,67.65,10,Active,Very Low,Very Low,2
19390,59,M,City,2016-11-10,208,571.16,5,Active,High,Very Low,1
19391,26,F,City,2016-03-25,1615,517.71,2,Active,High,Low,1
19392,27,M,Town,2015-12-17,2197,1168.32,1,Active,Very High,High,0
19393,39,F,Village,2015-12-18,1656,614.88,2,Active,High,High,0
19394,36,F,Village,2015-10-26,2576,730.08,6,Active,Very High,High,0
19395,21,F,,2015-01-07,2990,664.05,12,Active,High,Very High,0
19396,54,F,City,2016-03-10,1622,512.68,0,Active,High,Low,1
19397,49,F,Town,2017-08-20,2273,671.06,5,Active,High,High,0
19398,54,M,City,2016-04-12,513,217.98,13,Active,Very Low,Low,2
19399,19,F,City,2015-03-31,2045,180.33,6,Active,Very Low,High,1
19400,24,M,City,2017-06-11,1804,320.58,4,Active,Low,High,1
19401,31,F,Town,2017-06-23,1269,262.34,0,Active,Very Low,Low,2
19402,62,F,Village,2016-01-10,1893,541.4,3,Active,High,High,0
19403,48,F,,2015-11-23,249,300.91,1,Active,Low,Very Low,2
19404,20,F,Town,2015-07-15,15852,587.03,4,Active,High,Very High,0
19405,42,M,City,2016-01-14,2209,417.96,0,Active,Low,High,1
19406,36,F,City,2016-08-26,1437,762.33,5,Active,Very High,Low,1
19407,17,M,City,2015-06-22,276,121.5,3,Active,Very Low,Very Low,2
19408,40,M,Town,2015-10-19,1344,706.16,1,Active,High,Low,1
19409,33,M,,2016-08-08,2377,558.32,1,Active,High,High,0
19410,10,F,Town,2015-05-08,1191,426.69,0,Active,Low,Low,2
19411,42,M,City,2017-01-27,7863,504.87,1,Active,High,Very High,0
19412,53,F,,2016-02-05,290,232.65,21,Silent Churn,Very Low,Very Low,3
19413,61,M,City,2017-03-02,237,251.22,9,Active,Very Low,Very Low,2
19414,61,F,City,2015-02-07,9947,351.44,2,Active,Low,Very High,1
19415,55,F,Village,2016-02-26,1490,362.31,10,Active,Low,Low,2
19416,64,F,Village,2017-09-05,390,292.02,19,Silent Churn,Low,Low,3
19417,59,M,City,2017-03-13,1721,488.68,4,Active,High,High,0
19418,33,F,Town,2017-06-01,409,218.73,0,Active,Very Low,Low,2
19419,59,M,Village,2017-03-10,13067,1288.47,0,Active,Very High,Very High,0
19420,17,M,City,2017-05-22,2718,733.69,5,Active,Very High,High,0
19421,41,M,Town,2017-08-08,11060,1018.35,0,Active,Very High,Very High,0
19422,22,M,City,2016-04-19,2628,379.44,2,Active,Low,High,1
19423,27,F,,2016-08-13,326,177.16,5,Active,Very Low,Very Low,2
19424,48,F,Town,2015-01-10,2146,873.68,2,Active,Very High,High,0
19425,50,M,City,2015-02-15,329,217.06,3,Active,Very Low,Very Low,2
19426,40,M,City,2015-05-19,398,171.25,2,Active,Very Low,Low,2
19427,10,M,,2017-04-25,1241,167.29,4,Active,Very Low,Low,2
19428,16,F,City,2016-09-06,410,250.25,0,Active,Very Low,Low,2
19429,16,M,,2015-04-18,347,327.18,6,Active,Low,Low,2
19430,26,F,Village,2016-06-07,6899,596.17,0,Active,High,Very High,0
19431,48,M,City,2016-07-01,1802,1102.23,1,Active,Very High,High,0
19432,27,M,Town,2015-07-06,1957,291.95,3,Active,Low,High,1
19433,26,M,City,2015-07-29,1823,853.29,4,Active,Very High,High,0
19434,45,M,City,2016-10-08,1467,552.52,3,Active,High,Low,1
19435,40,F,Town,2016-06-11,309,496.93,8,Active,High,Very Low,1
19436,13,F,Town,2017-04-02,9149,471.2,2,Active,High,Very High,0
19437,32,M,Town,2016-11-26,14266,1187.94,0,Active,Very High,Very High,0
19438,13,M,Village,2015-05-15,1893,501.94,0,Active,High,High,0
19439,56,F,Town,2017-12-05,3581,410.12,1,Active,Low,Very High,1
19440,58,M,Town,2017-11-09,1840,844.54,8,Active,Very High,High,0
19441,20,M,City,2016-01-14,231,160.98,4,Active,Very Low,Very Low,2
19442,47,M,City,2016-08-16,11439,1496.84,0,Active,Very High,Very High,0
19443,45,F,Village,2015-05-06,447,387.24,1,Active,Low,Low,2
19444,12,M,City,2016-03-09,1158,750.13,0,Active,Very High,Low,1
19445,29,F,Town,2017-06-21,1801,542.82,0,Active,High,High,0
19446,17,M,,2017-08-18,439,292.83,27,Silent Churn,Low,Low,3
19447,60,M,Village,2017-04-06,2699,439.18,3,Active,High,High,0
19448,36,M,Town,2015-10-20,460,142.14,3,Active,Very Low,Low,2
19449,32,M,Town,2017-07-27,7982,661.74,0,Active,High,Very High,0
19450,59,F,City,2017-06-25,320,430.94,3,Active,Low,Very Low,2
19451,37,F,Town,2016-09-30,231,173.01,24,Silent Churn,Very Low,Very Low,3
19452,54,M,Village,2016-03-10,6576,599.13,1,Active,High,Very High,0
19453,60,M,Village,2017-01-17,235,91.51,17,Silent Churn,Very Low,Very Low,3
19454,57,M,City,2017-05-22,259,356.5,1,Active,Low,Very Low,2
19455,58,M,City,2015-06-14,253,400.15,4,Active,Low,Very Low,2
19456,51,F,Town,2017-10-13,313,498.84,10,Active,High,Very Low,1
19457,21,M,,2015-10-10,320,431.92,8,Active,Low,Very Low,2
19458,11,M,Town,2016-05-12,327,211.82,6,Active,Very Low,Very Low,2
19459,36,M,Village,2017-03-09,366,468.21,0,Active,High,Low,1
19460,54,M,Town,2017-02-02,407,242.07,4,Active,Very Low,Low,2
19461,64,M,City,2015-12-01,323,533.74,2,Active,High,Very Low,1
19462,46,M,Village,2017-11-23,8323,492.36,8,Active,High,Very High,0
19463,11,M,City,2015-07-08,478,318.8,2,Active,Low,Low,2
19464,41,F,Village,2017-08-29,299,532.19,1,Active,High,Very Low,1
19465,38,M,City,2017-07-01,8531,727.3,1,Active,Very High,Very High,0
19466,39,M,City,2016-12-21,275,569.74,2,Active,High,Very Low,1
19467,47,F,Village,2016-05-05,278,238.59,6,Active,Very Low,Very Low,2
19468,29,M,,2016-10-21,1849,675.61,2,Active,High,High,0
19469,34,M,Village,2016-11-01,9480,862.0,0,Active,Very High,Very High,0
19470,60,F,Town,2016-08-06,1879,913.47,0,Active,Very High,High,0
19471,11,M,City,2017-05-19,2106,704.47,0,Active,High,High,0
19472,44,M,Town,2015-10-31,1158,493.45,1,Active,High,Low,1
19473,28,M,Town,2015-08-08,1610,373.17,2,Active,Low,Low,2
19474,38,F,City,2015-05-27,8347,398.05,10,Active,Low,Very High,1
19475,33,F,City,2017-11-09,2434,280.86,8,Active,Low,High,1
19476,18,M,Town,2016-11-19,2742,418.69,3,Active,Low,High,1
19477,61,F,Town,2017-05-26,2453,857.81,2,Active,Very High,High,0
19478,18,M,,2015-01-22,13715,596.8,0,Active,High,Very High,0
19479,22,F,Town,2016-09-09,1635,651.15,8,Active,High,High,0
19480,58,M,Town,2017-01-12,1146,220.42,4,Active,Very Low,Low,2
19481,60,M,Town,2015-08-30,2440,416.7,3,Active,Low,High,1
19482,31,F,Town,2016-04-29,269,358.43,1,Active,Low,Very Low,2
19483,19,M,Village,2017-11-14,1947,293.51,2,Active,Low,High,1
19484,58,F,Town,2017-01-10,292,133.51,21,Silent Churn,Very Low,Very Low,3
19485,11,F,Village,2016-10-07,2175,498.77,3,Active,High,High,0
19486,48,M,City,2016-08-13,12160,696.09,1,Active,High,Very High,0
19487,39,F,,2016-04-08,1471,512.58,1,Active,High,Low,1
19488,50,F,Village,2016-11-15,2027,716.45,2,Active,Very High,High,0
19489,10,F,Village,2015-11-26,266,221.76,1,Active,Very Low,Very Low,2
19490,59,F,City,2015-10-17,1530,646.28,0,Active,High,Low,1
19491,42,F,City,2017-11-15,1868,300.62,5,Active,Low,High,1
19492,41,F,City,2017-05-03,7088,1583.28,0,Active,Very High,Very High,0
19493,37,F,Village,2017-04-02,1859,743.66,0,Active,Very High,High,0
19494,53,M,City,2015-05-08,9145,638.16,4,Active,High,Very High,0
19495,27,F,Town,2015-01-11,2142,584.82,2,Active,High,High,0
19496,51,M,Town,2015-11-01,235,370.5,1,Active,Low,Very Low,2
19497,58,F,Town,2015-02-09,1761,879.29,2,Active,Very High,High,0
19498,10,M,City,2015-01-10,2008,669.98,1,Active,High,High,0
19499,43,F,Town,2017-08-10,1592,253.4,0,Active,Very Low,Low,2
19500,58,M,Town,2016-01-29,1477,420.81,13,Active,Low,Low,2
19501,62,F,,2016-07-17,9287,1205.84,3,Active,Very High,Very High,0
19502,17,M,City,2016-01-16,8445,503.35,0,Active,High,Very High,0
19503,58,M,City,2016-08-02,1627,319.09,6,Active,Low,High,1
19504,52,M,Town,2016-10-26,333,179.38,12,Active,Very Low,Very Low,2
19505,31,M,Town,2017-06-12,14162,957.66,0,Active,Very High,Very High,0
19506,26,F,Village,2016-04-12,254,207.7,2,Active,Very Low,Very Low,2
19507,33,F,Town,2016-12-27,16201,1143.94,3,Active,Very High,Very High,0
19508,44,M,,2015-12-21,1257,466.45,2,Active,High,Low,1
19509,47,M,City,2015-03-05,243,347.29,1,Active,Low,Very Low,2
19510,43,M,,2015-04-17,327,231.12,21,Silent Churn,Very Low,Very Low,3
19511,30,M,,2017-10-18,2504,759.92,0,Active,Very High,High,0
19512,37,M,Village,2015-06-02,1678,411.57,0,Active,Low,High,1
19513,25,F,Town,2016-11-24,11063,534.84,13,Active,High,Very High,0
19514,15,M,City,2015-04-01,3052,288.4,8,Active,Low,Very High,1
19515,45,M,Town,2015-11-14,339,94.8,1,Active,Very Low,Very Low,2
19516,60,M,City,2017-10-05,532,400.7,4,Active,Low,Low,2
19517,43,M,City,2016-11-17,321,474.41,1,Active,High,Very Low,1
19518,26,M,City,2017-06-17,431,258.39,1,Active,Very Low,Low,2
19519,22,M,City,2017-01-27,473,408.33,1,Active,Low,Low,2
19520,23,M,City,2017-09-22,1444,541.41,7,Active,High,Low,1
19521,43,M,City,2015-09-07,9309,508.86,0,Active,High,Very High,0
19522,31,M,Village,2015-04-03,1580,140.41,3,Active,Very Low,Low,2
19523,33,M,,2017-01-12,391,181.05,1,Active,Very Low,Low,2
19524,44,M,Town,2016-04-11,11815,347.74,5,Active,Low,Very High,1
19525,45,F,,2016-05-30,6647,443.83,1,Active,High,Very High,0
19526,20,F,Town,2015-09-25,298,303.37,2,Active,Low,Very Low,2
19527,11,F,,2017-12-30,1942,406.57,0,Active,Low,High,1
19528,22,M,City,2017-11-12,321,548.09,5,Active,High,Very Low,1
19529,42,M,,2015-10-14,15389,1227.77,0,Active,Very High,Very High,0
19530,37,M,Town,2017-08-03,2154,930.63,1,Active,Very High,High,0
19531,47,M,City,2017-10-14,313,386.4,20,Silent Churn,Low,Very Low,3
19532,50,M,Village,2017-09-05,211,351.56,0,Active,Low,Very Low,2
19533,54,F,Town,2017-01-25,8049,1313.66,0,Active,Very High,Very High,0
19534,60,F,Town,2016-04-13,2414,580.17,0,Active,High,High,0
19535,40,M,City,2017-10-17,342,428.65,4,Active,Low,Very Low,2
19536,51,F,,2016-07-16,402,482.9,7,Active,High,Low,1
19537,52,F,Village,2016-02-25,434,209.36,5,Active,Very Low,Low,2
19538,44,F,,2016-02-03,319,207.64,4,Active,Very Low,Very Low,2
19539,52,M,City,2015-07-12,374,332.12,4,Active,Low,Low,2
19540,42,F,City,2017-09-09,265,291.27,8,Active,Low,Very Low,2
19541,55,F,Town,2017-07-10,2090,751.54,4,Active,Very High,High,0
19542,18,F,Town,2017-01-11,14693,891.75,0,Active,Very High,Very High,0
19543,63,M,,2016-12-16,1572,946.74,0,Active,Very High,Low,1
19544,64,M,Town,2017-04-24,276,401.62,1,Active,Low,Very Low,2
19545,22,M,Town,2017-01-22,8341,1030.6,0,Active,Very High,Very High,0
19546,57,F,Town,2015-03-14,2077,641.66,6,Active,High,High,0
19547,14,M,City,2015-08-26,1937,336.22,5,Active,Low,High,1
19548,27,M,Village,2017-12-25,13721,1352.26,1,Active,Very High,Very High,0
19549,40,M,City,2016-05-22,1944,1288.96,0,Active,Very High,High,0
19550,28,M,City,2015-11-14,262,165.59,3,Active,Very Low,Very Low,2
19551,32,F,,2016-11-22,8054,1043.05,0,Active,Very High,Very High,0
19552,11,M,City,2017-01-16,1723,614.95,2,Active,High,High,0
19553,38,M,Town,2015-05-16,2013,461.34,0,Active,High,High,0
19554,21,M,Town,2015-01-28,249,212.94,11,Active,Very Low,Very Low,2
19555,43,M,Town,2017-01-09,11443,1313.19,0,Active,Very High,Very High,0
19556,29,M,Town,2017-04-27,402,659.68,8,Active,High,Low,1
19557,47,F,City,2016-06-21,1684,502.13,2,Active,High,High,0
19558,48,F,City,2016-02-07,11696,505.77,1,Active,High,Very High,0
19559,52,M,City,2016-02-27,11120,1460.19,0,Active,Very High,Very High,0
19560,38,M,City,2015-08-18,12030,428.93,0,Active,Low,Very High,1
19561,41,F,Village,2017-10-15,225,535.97,3,Active,High,Very Low,1
19562,54,M,Village,2016-10-15,2208,995.53,5,Active,Very High,High,0
19563,52,F,,2017-03-10,14483,1430.59,1,Active,Very High,Very High,0
19564,60,F,,2017-03-06,7263,407.66,4,Active,Low,Very High,1
19565,24,F,City,2016-11-28,10327,643.78,0,Active,High,Very High,0
19566,61,M,Town,2015-02-22,474,412.74,0,Active,Low,Low,2
19567,45,M,Town,2016-10-20,313,322.33,1,Active,Low,Very Low,2
19568,28,F,City,2017-09-02,292,309.8,14,Active,Low,Very Low,2
19569,38,M,Town,2017-02-22,12326,1018.37,0,Active,Very High,Very High,0
19570,51,M,Town,2016-03-29,6554,892.58,0,Active,Very High,Very High,0
19571,38,M,City,2016-09-28,267,288.4,4,Active,Low,Very Low,2
19572,23,M,City,2015-12-07,337,166.05,14,Active,Very Low,Very Low,2
19573,50,F,City,2017-10-03,2415,327.03,10,Active,Low,High,1
19574,60,F,City,2016-10-19,1272,485.07,2,Active,High,Low,1
19575,48,M,City,2017-01-10,315,383.99,1,Active,Low,Very Low,2
19576,22,F,Town,2016-08-29,8542,831.38,3,Active,Very High,Very High,0
19577,50,F,,2017-03-19,286,215.03,3,Active,Very Low,Very Low,2
19578,37,M,City,2016-01-16,12153,343.68,23,Active,Low,Very High,2
19579,24,F,Town,2016-10-02,2358,633.06,6,Active,High,High,0
19580,29,F,City,2015-10-16,2615,188.25,7,Active,Very Low,High,1
19581,43,F,Town,2017-05-12,320,197.44,6,Active,Very Low,Very Low,2
19582,32,F,,2017-04-21,243,119.26,21,Silent Churn,Very Low,Very Low,3
